pos_x (m),pos_y (m),pos_z (m)
-2.707459276231147349e+06,4.688701052007361315e+06,3.360102297215144616e+06
-2.707459205520469230e+06,4.688700981296683662e+06,3.360102297215144616e+06
-2.707459134809678886e+06,4.688700910585718229e+06,3.360102297216249164e+06
-2.707459064099732321e+06,4.688700839874560945e+06,3.360102297216166742e+06
-2.707458993389678188e+06,4.688700769163159654e+06,3.360102297215880360e+06
-2.707458922679045238e+06,4.688700698451397009e+06,3.360102297215760686e+06
-2.707458851967949886e+06,4.688700627738973126e+06,3.360102297215451021e+06
-2.707458781257963274e+06,4.688700557025984861e+06,3.360102297216036357e+06
-2.707458710548104253e+06,4.688700486312954687e+06,3.360102297215439845e+06
-2.707458639837963972e+06,4.688700415600064211e+06,3.360102297215031926e+06
-2.707458569127898198e+06,4.688700344886925071e+06,3.360102297214196529e+06
-2.707458498417928815e+06,4.688700274174010381e+06,3.360102297212419100e+06
-2.707458427707279567e+06,4.688700203460620716e+06,3.360102297210800461e+06
-2.707458356996864080e+06,4.688700132746616378e+06,3.360102297208506148e+06
-2.707458286286301911e+06,4.688700062032282352e+06,3.360102297207274009e+06
-2.707458215575476177e+06,4.688699991318182088e+06,3.360102297205756418e+06
-2.707458144864334259e+06,4.688699920604217798e+06,3.360102297205175273e+06
-2.707458074152818415e+06,4.688699849889943376e+06,3.360102297205002978e+06
-2.707458003442005720e+06,4.688699779175923206e+06,3.360102297204597387e+06
-2.707457932730433065e+06,4.688699708462278359e+06,3.360102297204334754e+06
-2.707457862018448301e+06,4.688699637748659588e+06,3.360102297204536851e+06
-2.707457791306500789e+06,4.688699567035029642e+06,3.360102297205820680e+06
-2.707457720594309736e+06,4.688699496321628802e+06,3.360102297206959687e+06
-2.707457649881808087e+06,4.688699425608430989e+06,3.360102297208466567e+06
-2.707457579168736469e+06,4.688699354894190095e+06,3.360102297208256554e+06
-2.707457508455010597e+06,4.688699284179572016e+06,3.360102297209282871e+06
-2.707457437742019072e+06,4.688699213465921581e+06,3.360102297210317105e+06
-2.707457367029384244e+06,4.688699142752073705e+06,3.360102297211271245e+06
-2.707457296316676773e+06,4.688699072037893347e+06,3.360102297211873345e+06
-2.707457225604118779e+06,4.688699001323172823e+06,3.360102297211598605e+06
-2.707457154890286736e+06,4.688698930608999915e+06,3.360102297210793011e+06
-2.707457084176338278e+06,4.688698859894901514e+06,3.360102297209424432e+06
-2.707457013462486211e+06,4.688698789180534892e+06,3.360102297207519412e+06
-2.707456942748516798e+06,4.688698718465921469e+06,3.360102297204837203e+06
-2.707456872034542728e+06,4.688698647750863805e+06,3.360102297202207148e+06
-2.707456801321307197e+06,4.688698577035678551e+06,3.360102297199462540e+06
-2.707456730608026497e+06,4.688698506320257671e+06,3.360102297197564039e+06
-2.707456659894461278e+06,4.688698435605200008e+06,3.360102297195806168e+06
-2.707456589180927258e+06,4.688698364890171215e+06,3.360102297193368897e+06
-2.707456518467491493e+06,4.688698294175064191e+06,3.360102297191200778e+06
-2.707456447754499037e+06,4.688698223459153436e+06,3.360102297187066637e+06
-2.707456377040547784e+06,4.688698152743409388e+06,3.360102297181241214e+06
-2.707456306327078957e+06,4.688698082027630880e+06,3.360102297175676096e+06
-2.707456235613375437e+06,4.688698011311979964e+06,3.360102297169861849e+06
-2.707456164899852127e+06,4.688697940596487373e+06,3.360102297164204996e+06
-2.707456094186399598e+06,4.688697869879652746e+06,3.360102297158711124e+06
-2.707456023472854402e+06,4.688697799162517302e+06,3.360102297153226100e+06
-2.707455952760670800e+06,4.688697728445813991e+06,3.360102297146744560e+06
-2.707455882048025727e+06,4.688697657728717662e+06,3.360102297140186653e+06
-2.707455811334725004e+06,4.688697587010951713e+06,3.360102297133639455e+06
-2.707455740621131379e+06,4.688697516292990185e+06,3.360102297126728110e+06
-2.707455669907161500e+06,4.688697445575251244e+06,3.360102297119894531e+06
-2.707455599193854723e+06,4.688697374857462943e+06,3.360102297112825792e+06
-2.707455528481293935e+06,4.688697304140309803e+06,3.360102297104479279e+06
-2.707455457768073771e+06,4.688697233423507772e+06,3.360102297095836140e+06
-2.707455387054916937e+06,4.688697162706650794e+06,3.360102297085767612e+06
-2.707455316341951955e+06,4.688697091989492998e+06,3.360102297075948678e+06
-2.707455245628916658e+06,4.688697021271846257e+06,3.360102297065463848e+06
-2.707455174916060176e+06,4.688696950554014184e+06,3.360102297054460272e+06
-2.707455104204320814e+06,4.688696879835898988e+06,3.360102297042763792e+06
-2.707455033492004499e+06,4.688696809117723256e+06,3.360102297031136695e+06
-2.707454962778762449e+06,4.688696738399630412e+06,3.360102297019447200e+06
-2.707454892065002583e+06,4.688696667681920342e+06,3.360102297008594964e+06
-2.707454821350943297e+06,4.688696596963805147e+06,3.360102296996999532e+06
-2.707454750637089368e+06,4.688696526245750487e+06,3.360102296986227389e+06
-2.707454679923284799e+06,4.688696455528570339e+06,3.360102296975998674e+06
-2.707454609209659044e+06,4.688696384812417440e+06,3.360102296966442838e+06
-2.707454538495839573e+06,4.688696314095919952e+06,3.360102296956405044e+06
-2.707454467781307176e+06,4.688696243379150517e+06,3.360102296946976800e+06
-2.707454397066327743e+06,4.688696172662680969e+06,3.360102296936782543e+06
-2.707454326350987423e+06,4.688696101946195588e+06,3.360102296925471630e+06
-2.707454255635765381e+06,4.688696031228416599e+06,3.360102296913468745e+06
-2.707454184919849969e+06,4.688695960510538891e+06,3.360102296901766211e+06
-2.707454114204154816e+06,4.688695889792803675e+06,3.360102296889946796e+06
-2.707454043489296455e+06,4.688695819075018167e+06,3.360102296880450565e+06
-2.707453972774957307e+06,4.688695748357220553e+06,3.360102296871731058e+06
-2.707453902061058208e+06,4.688695677640005015e+06,3.360102296863300726e+06
-2.707453831346617080e+06,4.688695606922741979e+06,3.360102296854761429e+06
-2.707453760631176643e+06,4.688695536206025630e+06,3.360102296846960206e+06
-2.707453689916487318e+06,4.688695465489822440e+06,3.360102296840585303e+06
-2.707453619202991482e+06,4.688695394773383625e+06,3.360102296834676526e+06
-2.707453548490978777e+06,4.688695324057400227e+06,3.360102296827672981e+06
-2.707453477778828703e+06,4.688695253341249190e+06,3.360102296821118798e+06
-2.707453407066701911e+06,4.688695182625055313e+06,3.360102296815189067e+06
-2.707453336354345083e+06,4.688695111908829771e+06,3.360102296810241882e+06
-2.707453265642617829e+06,4.688695041192321107e+06,3.360102296807101928e+06
-2.707453194930148777e+06,4.688694970475018956e+06,3.360102296805101912e+06
-2.707453124217161909e+06,4.688694899756654166e+06,3.360102296803570352e+06
-2.707453053503884934e+06,4.688694829038007185e+06,3.360102296802605037e+06
-2.707452982790768612e+06,4.688694758319152519e+06,3.360102296802140307e+06
-2.707452912077536341e+06,4.688694687600223348e+06,3.360102296803856269e+06
-2.707452841364174150e+06,4.688694616881633177e+06,3.360102296806192957e+06
-2.707452770650780294e+06,4.688694546162416227e+06,3.360102296806886327e+06
-2.707452699938095640e+06,4.688694475442808121e+06,3.360102296806725208e+06
-2.707452629225821234e+06,4.688694404724312015e+06,3.360102296805971768e+06
-2.707452558512798510e+06,4.688694334005084820e+06,3.360102296805616468e+06
-2.707452487798971590e+06,4.688694263285157271e+06,3.360102296806151513e+06
-2.707452417085347231e+06,4.688694192565900274e+06,3.360102296807748731e+06
-2.707452346372057218e+06,4.688694121847129427e+06,3.360102296809428837e+06
-2.707452275659747887e+06,4.688694051127791405e+06,3.360102296812212095e+06
-2.707452204948755447e+06,4.688693980408560485e+06,3.360102296813973691e+06
-2.707452134238316678e+06,4.688693909689336084e+06,3.360102296815848909e+06
-2.707452063509339001e+06,4.688693838988836855e+06,3.360102296818155795e+06
-2.707451992745297961e+06,4.688693768323175609e+06,3.360102296819007490e+06
-2.707451921930791344e+06,4.688693697707357816e+06,3.360102296818808187e+06
-2.707451851052678656e+06,4.688693627155244350e+06,3.360102296818510164e+06
-2.707451780099284369e+06,4.688693556678999215e+06,3.360102296817729715e+06
-2.707451709060276859e+06,4.688693486290568486e+06,3.360102296816602349e+06
-2.707451637925948948e+06,4.688693415999520570e+06,3.360102296814883593e+06
-2.707451566687593702e+06,4.688693345815720037e+06,3.360102296813061461e+06
-2.707451495335767046e+06,4.688693275745596737e+06,3.360102296811372973e+06
-2.707451423863937147e+06,4.688693205796830356e+06,3.360102296809667721e+06
-2.707451352265119553e+06,4.688693135976312682e+06,3.360102296807480045e+06
-2.707451280534933787e+06,4.688693066290166229e+06,3.360102296804068610e+06
-2.707451208669052925e+06,4.688692996743703261e+06,3.360102296802124009e+06
-2.707451136663128156e+06,4.688692927342062816e+06,3.360102296799755655e+06
-2.707451064513586927e+06,4.688692858090749942e+06,3.360102296797033865e+06
-2.707450992216228507e+06,4.688692788993413560e+06,3.360102296794650611e+06
-2.707450919768350199e+06,4.688692720054244623e+06,3.360102296793190762e+06
-2.707450847167181317e+06,4.688692651276187971e+06,3.360102296791089699e+06
-2.707450774411286693e+06,4.688692582662149332e+06,3.360102296789459419e+06
-2.707450701497426257e+06,4.688692514215338975e+06,3.360102296787412371e+06
-2.707450628424298950e+06,4.688692445938451216e+06,3.360102296784545295e+06
-2.707450555190752260e+06,4.688692377834469080e+06,3.360102296782734338e+06
-2.707450481794715393e+06,4.688692309904683381e+06,3.360102296780202538e+06
-2.707450408234830014e+06,4.688692242153098807e+06,3.360102296777925454e+06
-2.707450334510633256e+06,4.688692174580280669e+06,3.360102296775265597e+06
-2.707450260620689020e+06,4.688692107188005000e+06,3.360102296773317736e+06
-2.707450186566049699e+06,4.688692039977862500e+06,3.360102296771435998e+06
-2.707450112345324364e+06,4.688691972952054814e+06,3.360102296769611072e+06
-2.707450037956922315e+06,4.688691906110303476e+06,3.360102296769197099e+06
-2.707449963401553687e+06,4.688691839456262067e+06,3.360102296768818982e+06
-2.707449888678346761e+06,4.688691772989869118e+06,3.360102296769056935e+06
-2.707449813787710387e+06,4.688691706713133492e+06,3.360102296770979650e+06
-2.707449738729320932e+06,4.688691640626790002e+06,3.360102296773181763e+06
-2.707449663503585849e+06,4.688691574731934816e+06,3.360102296775478404e+06
-2.707449588110277429e+06,4.688691509028747678e+06,3.360102296778560150e+06
-2.707449512548547704e+06,4.688691443519214168e+06,3.360102296781740617e+06
-2.707449436819117051e+06,4.688691378203578293e+06,3.360102296785392333e+06
-2.707449360922225285e+06,4.688691313082466833e+06,3.360102296787909232e+06
-2.707449284857289866e+06,4.688691248157659546e+06,3.360102296789236367e+06
-2.707449208625308238e+06,4.688691183429601602e+06,3.360102296790198423e+06
-2.707449132226579823e+06,4.688691118899123743e+06,3.360102296790728811e+06
-2.707449055661439896e+06,4.688691054566553794e+06,3.360102296791368164e+06
-2.707448978929770179e+06,4.688690990432158113e+06,3.360102296794415452e+06
-2.707448902032371145e+06,4.688690926495974883e+06,3.360102296797486022e+06
-2.707448824969395995e+06,4.688690862758676521e+06,3.360102296801613644e+06
-2.707448747740906663e+06,4.688690799221284688e+06,3.360102296805969905e+06
-2.707448670348192565e+06,4.688690735885016620e+06,3.360102296809529420e+06
-2.707448592790188268e+06,4.688690672750247642e+06,3.360102296812836081e+06
-2.707448515068185981e+06,4.688690609817460179e+06,3.360102296815562528e+06
-2.707448437183123082e+06,4.688690547087687999e+06,3.360102296817431692e+06
-2.707448359135767911e+06,4.688690484560586512e+06,3.360102296818461269e+06
-2.707448280925639439e+06,4.688690422237716615e+06,3.360102296819693409e+06
-2.707448202553956304e+06,4.688690360118914396e+06,3.360102296821651049e+06
-2.707448124020601623e+06,4.688690298203699291e+06,3.360102296822284348e+06
-2.707448045325967949e+06,4.688690236493686214e+06,3.360102296823035460e+06
-2.707447966469988227e+06,4.688690174989964813e+06,3.360102296823687386e+06
-2.707447887453702744e+06,4.688690113692307845e+06,3.360102296823654789e+06
-2.707447808278554119e+06,4.688690052601408213e+06,3.360102296821226832e+06
-2.707447728942897171e+06,4.688689991717186756e+06,3.360102296818181872e+06
-2.707447649449103512e+06,4.688689931038942188e+06,3.360102296814824454e+06
-2.707447569797024596e+06,4.688689870569074526e+06,3.360102296811098233e+06
-2.707447489987494424e+06,4.688689810306377709e+06,3.360102296806573868e+06
-2.707447410021226853e+06,4.688689750253078528e+06,3.360102296801506076e+06
-2.707447329898294061e+06,4.688689690409170464e+06,3.360102296795337927e+06
-2.707447249619115144e+06,4.688689630774088204e+06,3.360102296787618659e+06
-2.707447169183770195e+06,4.688689571349259466e+06,3.360102296779614873e+06
-2.707447088593203574e+06,4.688689512134711258e+06,3.360102296771284193e+06
-2.707447007847868372e+06,4.688689453130519949e+06,3.360102296763497870e+06
-2.707446926948552951e+06,4.688689394337697886e+06,3.360102296754716896e+06
-2.707446845896099228e+06,4.688689335757364519e+06,3.360102296745294239e+06
-2.707446764690639917e+06,4.688689277390760370e+06,3.360102296735780779e+06
-2.707446683332535904e+06,4.688689219237066805e+06,3.360102296726203058e+06
-2.707446601822783705e+06,4.688689161296324804e+06,3.360102296716265846e+06
-2.707446520162094384e+06,4.688689103569468483e+06,3.360102296705394983e+06
-2.707446438351593912e+06,4.688689046056981198e+06,3.360102296694172081e+06
-2.707446356391252950e+06,4.688688988758273423e+06,3.360102296683340799e+06
-2.707446274281048682e+06,4.688688931674274616e+06,3.360102296672940254e+06
-2.707446192021491006e+06,4.688688874805908650e+06,3.360102296662288252e+06
-2.707446109613180626e+06,4.688688818153037690e+06,3.360102296650962904e+06
-2.707446027056769934e+06,4.688688761716305278e+06,3.360102296638936270e+06
-2.707445944352799561e+06,4.688688705495085567e+06,3.360102296627663076e+06
-2.707445861502503045e+06,4.688688649489770643e+06,3.360102296617844608e+06
-2.707445778505357448e+06,4.688688593701112084e+06,3.360102296607994474e+06
-2.707445695362598635e+06,4.688688538129676133e+06,3.360102296597583685e+06
-2.707445612075108569e+06,4.688688482776031829e+06,3.360102296588718891e+06
-2.707445528642667457e+06,4.688688427641054615e+06,3.360102296580124181e+06
-2.707445445066316519e+06,4.688688372724469751e+06,3.360102296571069863e+06
-2.707445361347078346e+06,4.688688318027583882e+06,3.360102296561876312e+06
-2.707445277485519182e+06,4.688688263550646603e+06,3.360102296552328859e+06
-2.707445193481891882e+06,4.688688209292726591e+06,3.360102296543060336e+06
-2.707445109337108675e+06,4.688688155253990553e+06,3.360102296533408575e+06
-2.707445025051426608e+06,4.688688101435799152e+06,3.360102296523732133e+06
-2.707444940625472460e+06,4.688688047838169150e+06,3.360102296512378845e+06
-2.707444856060404330e+06,4.688687994461844675e+06,3.360102296501912642e+06
-2.707444771356283221e+06,4.688687941307375208e+06,3.360102296491797548e+06
-2.707444686513580382e+06,4.688687888374498114e+06,3.360102296480513643e+06
-2.707444601531344466e+06,4.688687835663382895e+06,3.360102296468459070e+06
-2.707444516411263961e+06,4.688687783174896613e+06,3.360102296455158852e+06
-2.707444431154686492e+06,4.688687730910077691e+06,3.360102296441916842e+06
-2.707444345762079116e+06,4.688687678869348019e+06,3.360102296428080183e+06
-2.707444260232619941e+06,4.688687627052273601e+06,3.360102296412823722e+06
-2.707444174568153918e+06,4.688687575459937565e+06,3.360102296399246901e+06
-2.707444088769008406e+06,4.688687524092842825e+06,3.360102296385490801e+06
-2.707444002835737076e+06,4.688687472950689495e+06,3.360102296371885110e+06
-2.707443916768452153e+06,4.688687422033578157e+06,3.360102296357464977e+06
-2.707443830568324309e+06,4.688687371342041530e+06,3.360102296343801543e+06
-2.707443744236648083e+06,4.688687320875716396e+06,3.360102296331488993e+06
-2.707443657773290295e+06,4.688687270635044202e+06,3.360102296318934765e+06
-2.707443571178866085e+06,4.688687220620660111e+06,3.360102296305864118e+06
-2.707443484453105833e+06,4.688687170833371580e+06,3.360102296293029096e+06
-2.707443397597959265e+06,4.688687121272893623e+06,3.360102296280081384e+06
-2.707443310614419635e+06,4.688687071939558722e+06,3.360102296268367674e+06
-2.707443223501718603e+06,4.688687022834307514e+06,3.360102296256226953e+06
-2.707443136260641739e+06,4.688686973956733011e+06,3.360102296243228018e+06
-2.707443048890869599e+06,4.688686925307160243e+06,3.360102296231587883e+06
-2.707442961393952370e+06,4.688686876887461171e+06,3.360102296218990814e+06
-2.707442873769258149e+06,4.688686828697687015e+06,3.360102296206968836e+06
-2.707442786018843297e+06,4.688686780737807974e+06,3.360102296195240226e+06
-2.707442698142526206e+06,4.688686733007428236e+06,3.360102296182326507e+06
-2.707442610141798854e+06,4.688686685507833958e+06,3.360102296169260517e+06
-2.707442522017592564e+06,4.688686638238946907e+06,3.360102296155833174e+06
-2.707442433770379983e+06,4.688686591199950315e+06,3.360102296143425629e+06
-2.707442345400843769e+06,4.688686544392320327e+06,3.360102296131005976e+06
-2.707442256909204647e+06,4.688686497816381045e+06,3.360102296116984915e+06
-2.707442168295986019e+06,4.688686451471967623e+06,3.360102296103539877e+06
-2.707442079561690334e+06,4.688686405358925462e+06,3.360102296090357471e+06
-2.707441990706278943e+06,4.688686359479504637e+06,3.360102296077079140e+06
-2.707441901730651967e+06,4.688686313832974061e+06,3.360102296063503250e+06
-2.707441812635937240e+06,4.688686268419386819e+06,3.360102296048869845e+06
-2.707441723423368298e+06,4.688686223238882609e+06,3.360102296035189182e+06
-2.707441634092430584e+06,4.688686178291806951e+06,3.360102296022002120e+06
-2.707441544643713627e+06,4.688686133578476496e+06,3.360102296008684207e+06
-2.707441455078773666e+06,4.688686089099893346e+06,3.360102295995513909e+06
-2.707441365398501977e+06,4.688686044856637716e+06,3.360102295981539413e+06
-2.707441275602676440e+06,4.688686000849314034e+06,3.360102295967902523e+06
-2.707441185691677500e+06,4.688685957076551393e+06,3.360102295954115689e+06
-2.707441095666769892e+06,4.688685913539430127e+06,3.360102295939830132e+06
-2.707441005528107751e+06,4.688685870238135569e+06,3.360102295924859121e+06
-2.707440915276916232e+06,4.688685827174002305e+06,3.360102295911449008e+06
-2.707440824913327117e+06,4.688685784345296212e+06,3.360102295898854267e+06
-2.707440734436755534e+06,4.688685741753405891e+06,3.360102295885180589e+06
-2.707440643848922104e+06,4.688685699397934601e+06,3.360102295871074311e+06
-2.707440553150269203e+06,4.688685657279895619e+06,3.360102295857139397e+06
-2.707440462341642007e+06,4.688685615399027243e+06,3.360102295843521599e+06
-2.707440371423606295e+06,4.688685573756155558e+06,3.360102295830870047e+06
-2.707440280395953450e+06,4.688685532351996750e+06,3.360102295818627346e+06
-2.707440189261098392e+06,4.688685491186997853e+06,3.360102295807552524e+06
-2.707440098018447869e+06,4.688685450260960497e+06,3.360102295796129387e+06
-2.707440006668643560e+06,4.688685409574165009e+06,3.360102295785264578e+06
-2.707439915212552063e+06,4.688685369126737118e+06,3.360102295772600919e+06
-2.707439823649977334e+06,4.688685328918845393e+06,3.360102295759800822e+06
-2.707439731982685626e+06,4.688685288951099850e+06,3.360102295746679418e+06
-2.707439640212125611e+06,4.688685249224236235e+06,3.360102295733185019e+06
-2.707439548338843510e+06,4.688685209737604484e+06,3.360102295719369780e+06
-2.707439456361901946e+06,4.688685170491349883e+06,3.360102295704472344e+06
-2.707439364282737952e+06,4.688685131486156955e+06,3.360102295689130202e+06
-2.707439272102968767e+06,4.688685092722392641e+06,3.360102295673288405e+06
-2.707439179822111502e+06,4.688685054199582897e+06,3.360102295656879432e+06
-2.707439087441156618e+06,4.688685015918700024e+06,3.360102295641344506e+06
-2.707438994960267097e+06,4.688684977878542617e+06,3.360102295626509469e+06
-2.707438902379780542e+06,4.688684940080830827e+06,3.360102295612086542e+06
-2.707438809700450394e+06,4.688684902526252903e+06,3.360102295596830547e+06
-2.707438716922954191e+06,4.688684865214133635e+06,3.360102295581242535e+06
-2.707438624048342463e+06,4.688684828144758008e+06,3.360102295566317625e+06
-2.707438531076997053e+06,4.688684791318675503e+06,3.360102295552096330e+06
-2.707438438009759877e+06,4.688684754735920578e+06,3.360102295538291335e+06
-2.707438344847745262e+06,4.688684718396650627e+06,3.360102295523249079e+06
-2.707438251591017470e+06,4.688684682303194888e+06,3.360102295508358628e+06
-2.707438158240005374e+06,4.688684646454252303e+06,3.360102295493412297e+06
-2.707438064795056824e+06,4.688684610849723220e+06,3.360102295478538144e+06
-2.707437971257186960e+06,4.688684575489355251e+06,3.360102295465015341e+06
-2.707437877627450041e+06,4.688684540373924188e+06,3.360102295451138634e+06
-2.707437783906258177e+06,4.688684505503011867e+06,3.360102295437534340e+06
-2.707437690093970858e+06,4.688684470876716077e+06,3.360102295424453449e+06
-2.707437596189458854e+06,4.688684436495501548e+06,3.360102295410553459e+06
-2.707437502196111251e+06,4.688684402360627428e+06,3.360102295395968482e+06
-2.707437408113187645e+06,4.688684368472224101e+06,3.360102295380807016e+06
-2.707437313942781650e+06,4.688684334829741158e+06,3.360102295367914252e+06
-2.707437219684891403e+06,4.688684301433251239e+06,3.360102295354211703e+06
-2.707437125338880345e+06,4.688684268284128979e+06,3.360102295341394376e+06
-2.707437030906851869e+06,4.688684235382379964e+06,3.360102295328590088e+06
-2.707436936389835551e+06,4.688684202727631666e+06,3.360102295316695236e+06
-2.707436841787840240e+06,4.688684170320385136e+06,3.360102295304971747e+06
-2.707436747101822402e+06,4.688684138160193339e+06,3.360102295292296447e+06
-2.707436652331492398e+06,4.688684106248526834e+06,3.360102295278944075e+06
-2.707436557478374336e+06,4.688684074585494585e+06,3.360102295266383328e+06
-2.707436462542200927e+06,4.688684043170846067e+06,3.360102295255637262e+06
-2.707436367524445523e+06,4.688684012005248107e+06,3.360102295245624147e+06
-2.707436272424582858e+06,4.688683981088777073e+06,3.360102295236515813e+06
-2.707436177244913764e+06,4.688683950421643443e+06,3.360102295227012597e+06
-2.707436081985427532e+06,4.688683920003548265e+06,3.360102295218339190e+06
-2.707435986647335812e+06,4.688683889835909009e+06,3.360102295208547264e+06
-2.707435891230398789e+06,4.688683859917854890e+06,3.360102295200305525e+06
-2.707435795736668166e+06,4.688683830249772407e+06,3.360102295192886144e+06
-2.707435700166210067e+06,4.688683800831962377e+06,3.360102295184369665e+06
-2.707435604519481305e+06,4.688683771663783118e+06,3.360102295175151434e+06
-2.707435508796929382e+06,4.688683742746726610e+06,3.360102295166458469e+06
-2.707435412998825777e+06,4.688683714080216363e+06,3.360102295157205779e+06
-2.707435317126153968e+06,4.688683685665240511e+06,3.360102295148535166e+06
-2.707435221179869026e+06,4.688683657500768080e+06,3.360102295139679685e+06
-2.707435125160681084e+06,4.688683629588199779e+06,3.360102295130718965e+06
-2.707435029069295153e+06,4.688683601928315125e+06,3.360102295121073257e+06
-2.707434932905483060e+06,4.688683574519588612e+06,3.360102295111859683e+06
-2.707434836670379620e+06,4.688683547362512909e+06,3.360102295103384182e+06
-2.707434740364774130e+06,4.688683520457017235e+06,3.360102295093838125e+06
-2.707434643988503609e+06,4.688683493802176788e+06,3.360102295084152371e+06
-2.707434547543936409e+06,4.688683467398276553e+06,3.360102295074655674e+06
-2.707434451029920019e+06,4.688683441247050650e+06,3.360102295065686572e+06
-2.707434354447773192e+06,4.688683415349440649e+06,3.360102295056172181e+06
-2.707434257798526902e+06,4.688683389704528265e+06,3.360102295044959523e+06
-2.707434161082586274e+06,4.688683364313200116e+06,3.360102295033186674e+06
-2.707434064300061669e+06,4.688683339174848981e+06,3.360102295021960977e+06
-2.707433967452278361e+06,4.688683314290461130e+06,3.360102295010233764e+06
-2.707433870538488030e+06,4.688683289659178816e+06,3.360102294999594800e+06
-2.707433773560657166e+06,4.688683265282189474e+06,3.360102294988452923e+06
-2.707433676519608125e+06,4.688683241159402765e+06,3.360102294978369959e+06
-2.707433579415718559e+06,4.688683217291112058e+06,3.360102294968515169e+06
-2.707433482249860186e+06,4.688683193677103147e+06,3.360102294959618244e+06
-2.707433385021938011e+06,4.688683170317638665e+06,3.360102294950033072e+06
-2.707433287733301055e+06,4.688683147213459946e+06,3.360102294939312618e+06
-2.707433190384931862e+06,4.688683124364008196e+06,3.360102294928951189e+06
-2.707433092976968270e+06,4.688683101769229397e+06,3.360102294920498505e+06
-2.707432995510101318e+06,4.688683079430462793e+06,3.360102294911383651e+06
-2.707432897984580602e+06,4.688683057347189635e+06,3.360102294901616406e+06
-2.707432800402595196e+06,4.688683035519372672e+06,3.360102294891608879e+06
-2.707432702763467561e+06,4.688683013947029598e+06,3.360102294881506357e+06
-2.707432605068191886e+06,4.688682992630253546e+06,3.360102294871747494e+06
-2.707432507317906246e+06,4.688682971569229849e+06,3.360102294862175360e+06
-2.707432409512883052e+06,4.688682950764412992e+06,3.360102294851461891e+06
-2.707432311654244084e+06,4.688682930216159672e+06,3.360102294841122814e+06
-2.707432213742228225e+06,4.688682909925177693e+06,3.360102294831979554e+06
