ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.707432212722240482e+06,4.688682913486677222e+06,3.360102297215144616e+06
-2.707432114747205283e+06,4.688682893464376219e+06,3.360102297215144616e+06
-2.707432016720087733e+06,4.688682873698642477e+06,3.360102297215144616e+06
-2.707431918641559780e+06,4.688682854189610109e+06,3.360102297215144616e+06
-2.707431820512293372e+06,4.688682834937413223e+06,3.360102297215144616e+06
-2.707431722332961392e+06,4.688682815942184068e+06,3.360102297215144616e+06
-2.707431624104236253e+06,4.688682797204053029e+06,3.360102297215144616e+06
-2.707431525826791301e+06,4.688682778723147698e+06,3.360102297215144616e+06
-2.707431427501300815e+06,4.688682760499594733e+06,3.360102297215144616e+06
-2.707431329128437676e+06,4.688682742533519864e+06,3.360102297215144616e+06
-2.707431230708877090e+06,4.688682724825046025e+06,3.360102297215144616e+06
-2.707431132243292872e+06,4.688682707374294288e+06,3.360102297215144616e+06
-2.707431033732360229e+06,4.688682690181383863e+06,3.360102297215144616e+06
-2.707430935176754370e+06,4.688682673246433958e+06,3.360102297215144616e+06
-2.707430836577150505e+06,4.688682656569559127e+06,3.360102297215144616e+06
-2.707430737934224773e+06,4.688682640150874853e+06,3.360102297215144616e+06
-2.707430639248653315e+06,4.688682623990491964e+06,3.360102297215144616e+06
-2.707430540521112271e+06,4.688682608088523149e+06,3.360102297215144616e+06
-2.707430441752277780e+06,4.688682592445077375e+06,3.360102297215144616e+06
-2.707430342942827847e+06,4.688682577060259879e+06,3.360102297215144616e+06
-2.707430244093439542e+06,4.688682561934177764e+06,3.360102297215144616e+06
-2.707430145204789471e+06,4.688682547066934407e+06,3.360102297215144616e+06
-2.707430046277556103e+06,4.688682532458632253e+06,3.360102297215144616e+06
-2.707429947312417440e+06,4.688682518109370023e+06,3.360102297215144616e+06
-2.707429848310051486e+06,4.688682504019246437e+06,3.360102297215144616e+06
-2.707429749271137174e+06,4.688682490188359283e+06,3.360102297215144616e+06
-2.707429650196353439e+06,4.688682476616801694e+06,3.360102297215144616e+06
-2.707429551086378749e+06,4.688682463304667734e+06,3.360102297215144616e+06
-2.707429451941892505e+06,4.688682450252048671e+06,3.360102297215144616e+06
-2.707429352763574570e+06,4.688682437459032983e+06,3.360102297215144616e+06
-2.707429253552104346e+06,4.688682424925710075e+06,3.360102297215144616e+06
-2.707429154308162164e+06,4.688682412652164698e+06,3.360102297215144616e+06
-2.707429055032427888e+06,4.688682400638480671e+06,3.360102297215144616e+06
-2.707428955725582317e+06,4.688682388884740882e+06,3.360102297215144616e+06
-2.707428856388305780e+06,4.688682377391025424e+06,3.360102297215144616e+06
-2.707428757021279074e+06,4.688682366157414392e+06,3.360102297215144616e+06
-2.707428657625183463e+06,4.688682355183983222e+06,3.360102297215144616e+06
-2.707428558200700209e+06,4.688682344470807351e+06,3.360102297215144616e+06
-2.707428458748510573e+06,4.688682334017961286e+06,3.360102297215144616e+06
-2.707428359269296750e+06,4.688682323825515807e+06,3.360102297215144616e+06
-2.707428259763739537e+06,4.688682313893540762e+06,3.360102297215144616e+06
-2.707428160232521594e+06,4.688682304222104140e+06,3.360102297215144616e+06
-2.707428060676325113e+06,4.688682294811272994e+06,3.360102297215144616e+06
-2.707427961095832288e+06,4.688682285661111586e+06,3.360102297215144616e+06
-2.707427861491725780e+06,4.688682276771681383e+06,3.360102297215144616e+06
-2.707427761864688247e+06,4.688682268143044785e+06,3.360102297215144616e+06
-2.707427662215402350e+06,4.688682259775260463e+06,3.360102297215144616e+06
-2.707427562544551212e+06,4.688682251668386161e+06,3.360102297215144616e+06
-2.707427462852817960e+06,4.688682243822475895e+06,3.360102297215144616e+06
-2.707427363140885718e+06,4.688682236237585545e+06,3.360102297215144616e+06
-2.707427263409437612e+06,4.688682228913766332e+06,3.360102297215144616e+06
-2.707427163659158163e+06,4.688682221851067618e+06,3.360102297215144616e+06
-2.707427063890730496e+06,4.688682215049537830e+06,3.360102297215144616e+06
-2.707426964104837738e+06,4.688682208509225398e+06,3.360102297215144616e+06
-2.707426864302165341e+06,4.688682202230173163e+06,3.360102297215144616e+06
-2.707426764483395964e+06,4.688682196212425828e+06,3.360102297215144616e+06
-2.707426664649214130e+06,4.688682190456022508e+06,3.360102297215144616e+06
-2.707426564800304361e+06,4.688682184961005114e+06,3.360102297215144616e+06
-2.707426464937350713e+06,4.688682179727409035e+06,3.360102297215144616e+06
-2.707426365061038174e+06,4.688682174755271524e+06,3.360102297215144616e+06
-2.707426265172050800e+06,4.688682170044627041e+06,3.360102297215144616e+06
-2.707426165271073114e+06,4.688682165595506318e+06,3.360102297215144616e+06
-2.707426065358790103e+06,4.688682161407941021e+06,3.360102297215144616e+06
-2.707425965435886290e+06,4.688682157481959090e+06,3.360102297215144616e+06
-2.707425865503047127e+06,4.688682153817588463e+06,3.360102297215144616e+06
-2.707425765560956672e+06,4.688682150414853357e+06,3.360102297215144616e+06
-2.707425665610300843e+06,4.688682147273777053e+06,3.360102297215144616e+06
-2.707425565651764162e+06,4.688682144394381903e+06,3.360102297215144616e+06
-2.707425465686031617e+06,4.688682141776687466e+06,3.360102297215144616e+06
-2.707425365713788662e+06,4.688682139420710504e+06,3.360102297215144616e+06
-2.707425265735720284e+06,4.688682137326468714e+06,3.360102297215144616e+06
-2.707425165752511472e+06,4.688682135493976064e+06,3.360102297215144616e+06
-2.707425065764848609e+06,4.688682133923243731e+06,3.360102297215144616e+06
-2.707424965773415752e+06,4.688682132614284754e+06,3.360102297215144616e+06
-2.707424865778898820e+06,4.688682131567105651e+06,3.360102297215144616e+06
-2.707424765781982802e+06,4.688682130781715736e+06,3.360102297215144616e+06
-2.707424665783353616e+06,4.688682130258119665e+06,3.360102297215144616e+06
-2.707424565783696249e+06,4.688682129996320233e+06,3.360102297215144616e+06
-2.707424465783696622e+06,4.688682129996320233e+06,3.360102297215144616e+06
-2.707424365784039255e+06,4.688682130258119665e+06,3.360102297215144616e+06
-2.707424265785410069e+06,4.688682130781715736e+06,3.360102297215144616e+06
-2.707424165788494051e+06,4.688682131567105651e+06,3.360102297215144616e+06
-2.707424065793977119e+06,4.688682132614284754e+06,3.360102297215144616e+06
-2.707423965802544262e+06,4.688682133923243731e+06,3.360102297215144616e+06
-2.707423865814881399e+06,4.688682135493976064e+06,3.360102297215144616e+06
-2.707423765831672587e+06,4.688682137326468714e+06,3.360102297215144616e+06
-2.707423665853604209e+06,4.688682139420710504e+06,3.360102297215144616e+06
-2.707423565881361254e+06,4.688682141776687466e+06,3.360102297215144616e+06
-2.707423465915628709e+06,4.688682144394381903e+06,3.360102297215144616e+06
-2.707423365957092028e+06,4.688682147273777053e+06,3.360102297215144616e+06
-2.707423266006436199e+06,4.688682150414853357e+06,3.360102297215144616e+06
-2.707423166064345744e+06,4.688682153817588463e+06,3.360102297215144616e+06
-2.707423066131506581e+06,4.688682157481959090e+06,3.360102297215144616e+06
-2.707422966208602767e+06,4.688682161407941021e+06,3.360102297215144616e+06
-2.707422866296319757e+06,4.688682165595506318e+06,3.360102297215144616e+06
-2.707422766395342071e+06,4.688682170044627041e+06,3.360102297215144616e+06
-2.707422666506354697e+06,4.688682174755271524e+06,3.360102297215144616e+06
-2.707422566630042158e+06,4.688682179727409035e+06,3.360102297215144616e+06
-2.707422466767088510e+06,4.688682184961005114e+06,3.360102297215144616e+06
-2.707422366918178741e+06,4.688682190456022508e+06,3.360102297215144616e+06
-2.707422267083996907e+06,4.688682196212425828e+06,3.360102297215144616e+06
-2.707422167265227530e+06,4.688682202230173163e+06,3.360102297215144616e+06
-2.707422067462555133e+06,4.688682208509225398e+06,3.360102297215144616e+06
-2.707421967676662374e+06,4.688682215049537830e+06,3.360102297215144616e+06
-2.707421867908234708e+06,4.688682221851067618e+06,3.360102297215144616e+06
-2.707421768157955259e+06,4.688682228913766332e+06,3.360102297215144616e+06
-2.707421668426507153e+06,4.688682236237585545e+06,3.360102297215144616e+06
-2.707421568714574911e+06,4.688682243822475895e+06,3.360102297215144616e+06
-2.707421469022841658e+06,4.688682251668386161e+06,3.360102297215144616e+06
-2.707421369351990521e+06,4.688682259775260463e+06,3.360102297215144616e+06
-2.707421269702704623e+06,4.688682268143044785e+06,3.360102297215144616e+06
-2.707421170075667091e+06,4.688682276771681383e+06,3.360102297215144616e+06
-2.707421070471560583e+06,4.688682285661111586e+06,3.360102297215144616e+06
-2.707420970891067758e+06,4.688682294811272994e+06,3.360102297215144616e+06
-2.707420871334871277e+06,4.688682304222104140e+06,3.360102297215144616e+06
-2.707420771803653333e+06,4.688682313893540762e+06,3.360102297215144616e+06
-2.707420672298096586e+06,4.688682323825515807e+06,3.360102297215144616e+06
-2.707420572818882298e+06,4.688682334017961286e+06,3.360102297215144616e+06
-2.707420473366692662e+06,4.688682344470807351e+06,3.360102297215144616e+06
-2.707420373942209408e+06,4.688682355183983222e+06,3.360102297215144616e+06
-2.707420274546113797e+06,4.688682366157414392e+06,3.360102297215144616e+06
-2.707420175179087091e+06,4.688682377391025424e+06,3.360102297215144616e+06
-2.707420075841810554e+06,4.688682388884740882e+06,3.360102297215144616e+06
-2.707419976534964982e+06,4.688682400638480671e+06,3.360102297215144616e+06
-2.707419877259230707e+06,4.688682412652164698e+06,3.360102297215144616e+06
-2.707419778015288524e+06,4.688682424925710075e+06,3.360102297215144616e+06
-2.707419678803818300e+06,4.688682437459032983e+06,3.360102297215144616e+06
-2.707419579625500366e+06,4.688682450252048671e+06,3.360102297215144616e+06
-2.707419480481014121e+06,4.688682463304667734e+06,3.360102297215144616e+06
-2.707419381371039432e+06,4.688682476616801694e+06,3.360102297215144616e+06
-2.707419282296255697e+06,4.688682490188359283e+06,3.360102297215144616e+06
-2.707419183257341385e+06,4.688682504019246437e+06,3.360102297215144616e+06
-2.707419084254975431e+06,4.688682518109370023e+06,3.360102297215144616e+06
-2.707418985289836768e+06,4.688682532458632253e+06,3.360102297215144616e+06
-2.707418886362603400e+06,4.688682547066934407e+06,3.360102297215144616e+06
-2.707418787473953329e+06,4.688682561934177764e+06,3.360102297215144616e+06
-2.707418688624565024e+06,4.688682577060259879e+06,3.360102297215144616e+06
-2.707418589815115090e+06,4.688682592445077375e+06,3.360102297215144616e+06
-2.707418491046280600e+06,4.688682608088523149e+06,3.360102297215144616e+06
-2.707418392318739556e+06,4.688682623990491964e+06,3.360102297215144616e+06
-2.707418293633168098e+06,4.688682640150874853e+06,3.360102297215144616e+06
-2.707418194990242366e+06,4.688682656569559127e+06,3.360102297215144616e+06
-2.707418096390638500e+06,4.688682673246433958e+06,3.360102297215144616e+06
-2.707417997835032642e+06,4.688682690181383863e+06,3.360102297215144616e+06
-2.707417899324099999e+06,4.688682707374294288e+06,3.360102297215144616e+06
-2.707417800858515780e+06,4.688682724825046025e+06,3.360102297215144616e+06
-2.707417702438955195e+06,4.688682742533519864e+06,3.360102297215144616e+06
-2.707417604066092055e+06,4.688682760499594733e+06,3.360102297215144616e+06
-2.707417505740601569e+06,4.688682778723147698e+06,3.360102297215144616e+06
-2.707417407463156618e+06,4.688682797204053029e+06,3.360102297215144616e+06
-2.707417309234431479e+06,4.688682815942184068e+06,3.360102297215144616e+06
-2.707417211055099498e+06,4.688682834937413223e+06,3.360102297215144616e+06
-2.707417112925833091e+06,4.688682854189610109e+06,3.360102297215144616e+06
-2.707417014847305138e+06,4.688682873698642477e+06,3.360102297215144616e+06
-2.707416916820187587e+06,4.688682893464376219e+06,3.360102297215144616e+06
-2.707416818845152389e+06,4.688682913486677222e+06,3.360102297215144616e+06
-2.707416720922871493e+06,4.688682933765406720e+06,3.360102297215144616e+06
-2.707416623054015450e+06,4.688682954300425947e+06,3.360102297215144616e+06
-2.707416525239255279e+06,4.688682975091595203e+06,3.360102297215144616e+06
-2.707416427479261532e+06,4.688682996138771065e+06,3.360102297215144616e+06
-2.707416329774704296e+06,4.688683017441810109e+06,3.360102297215144616e+06
-2.707416232126252726e+06,4.688683039000565186e+06,3.360102297215144616e+06
-2.707416134534576442e+06,4.688683060814889148e+06,3.360102297215144616e+06
-2.707416037000344601e+06,4.688683082884632982e+06,3.360102297215144616e+06
-2.707415939524224959e+06,4.688683105209643953e+06,3.360102297215144616e+06
-2.707415842106886208e+06,4.688683127789771184e+06,3.360102297215144616e+06
-2.707415744748996105e+06,4.688683150624858215e+06,3.360102297215144616e+06
-2.707415647451221477e+06,4.688683173714748584e+06,3.360102297215144616e+06
-2.707415550214229617e+06,4.688683197059284896e+06,3.360102297215144616e+06
-2.707415453038686421e+06,4.688683220658306964e+06,3.360102297215144616e+06
-2.707415355925258715e+06,4.688683244511652738e+06,3.360102297215144616e+06
-2.707415258874610998e+06,4.688683268619159237e+06,3.360102297215144616e+06
-2.707415161887409631e+06,4.688683292980659753e+06,3.360102297215144616e+06
-2.707415064964318648e+06,4.688683317595989443e+06,3.360102297215144616e+06
-2.707414968106002547e+06,4.688683342464977875e+06,3.360102297215144616e+06
-2.707414871313125361e+06,4.688683367587455548e+06,3.360102297215144616e+06
-2.707414774586349726e+06,4.688683392963250168e+06,3.360102297215144616e+06
-2.707414677926339675e+06,4.688683418592187576e+06,3.360102297215144616e+06
-2.707414581333756912e+06,4.688683444474091753e+06,3.360102297215144616e+06
-2.707414484809264075e+06,4.688683470608786680e+06,3.360102297215144616e+06
-2.707414388353521936e+06,4.688683496996091679e+06,3.360102297215144616e+06
-2.707414291967192665e+06,4.688683523635826074e+06,3.360102297215144616e+06
-2.707414195650936104e+06,4.688683550527808256e+06,3.360102297215144616e+06
-2.707414099405412097e+06,4.688683577671852894e+06,3.360102297215144616e+06
-2.707414003231281415e+06,4.688683605067774653e+06,3.360102297215144616e+06
-2.707413907129202038e+06,4.688683632715386339e+06,3.360102297215144616e+06
-2.707413811099833809e+06,4.688683660614497028e+06,3.360102297215144616e+06
-2.707413715143833775e+06,4.688683688764915802e+06,3.360102297215144616e+06
-2.707413619261860382e+06,4.688683717166449875e+06,3.360102297215144616e+06
-2.707413523454570211e+06,4.688683745818905532e+06,3.360102297215144616e+06
-2.707413427722620778e+06,4.688683774722085334e+06,3.360102297215144616e+06
-2.707413332066667266e+06,4.688683803875790909e+06,3.360102297215144616e+06
-2.707413236487365793e+06,4.688683833279823884e+06,3.360102297215144616e+06
-2.707413140985371079e+06,4.688683862933981232e+06,3.360102297215144616e+06
-2.707413045561338309e+06,4.688683892838059925e+06,3.360102297215144616e+06
-2.707412950215921272e+06,4.688683922991856001e+06,3.360102297215144616e+06
-2.707412854949772824e+06,4.688683953395162709e+06,3.360102297215144616e+06
-2.707412759763546754e+06,4.688683984047770500e+06,3.360102297215144616e+06
-2.707412664657895453e+06,4.688684014949469827e+06,3.360102297215144616e+06
-2.707412569633469917e+06,4.688684046100049280e+06,3.360102297215144616e+06
-2.707412474690922070e+06,4.688684077499294654e+06,3.360102297215144616e+06
-2.707412379830902908e+06,4.688684109146991745e+06,3.360102297215144616e+06
-2.707412285054061562e+06,4.688684141042922623e+06,3.360102297215144616e+06
-2.707412190361049026e+06,4.688684173186868429e+06,3.360102297215144616e+06
-2.707412095752513036e+06,4.688684205578610301e+06,3.360102297215144616e+06
-2.707412001229102723e+06,4.688684238217925653e+06,3.360102297215144616e+06
-2.707411906791465357e+06,4.688684271104590036e+06,3.360102297215144616e+06
-2.707411812440249138e+06,4.688684304238379002e+06,3.360102297215144616e+06
-2.707411718176099937e+06,4.688684337619065307e+06,3.360102297215144616e+06
-2.707411623999664094e+06,4.688684371246418916e+06,3.360102297215144616e+06
-2.707411529911587480e+06,4.688684405120211653e+06,3.360102297215144616e+06
-2.707411435912514105e+06,4.688684439240208827e+06,3.360102297215144616e+06
-2.707411342003088910e+06,4.688684473606178537e+06,3.360102297215144616e+06
-2.707411248183955438e+06,4.688684508217884228e+06,3.360102297215144616e+06
-2.707411154455756303e+06,4.688684543075089343e+06,3.360102297215144616e+06
-2.707411060819134582e+06,4.688684578177553602e+06,3.360102297215144616e+06
-2.707410967274731491e+06,4.688684613525038585e+06,3.360102297215144616e+06
-2.707410873823188245e+06,4.688684649117299356e+06,3.360102297215144616e+06
-2.707410780465145595e+06,4.688684684954094701e+06,3.360102297215144616e+06
-2.707410687201243360e+06,4.688684721035177819e+06,3.360102297215144616e+06
-2.707410594032120425e+06,4.688684757360300049e+06,3.360102297215144616e+06
-2.707410500958416145e+06,4.688684793929214589e+06,3.360102297215144616e+06
-2.707410407980767544e+06,4.688684830741669983e+06,3.360102297215144616e+06
-2.707410315099812113e+06,4.688684867797413841e+06,3.360102297215144616e+06
-2.707410222316186875e+06,4.688684905096191913e+06,3.360102297215144616e+06
-2.707410129630526993e+06,4.688684942637749016e+06,3.360102297215144616e+06
-2.707410037043468561e+06,4.688684980421828106e+06,3.360102297215144616e+06
-2.707409944555645809e+06,4.688685018448169343e+06,3.360102297215144616e+06
-2.707409852167692501e+06,4.688685056716512889e+06,3.360102297215144616e+06
-2.707409759880241938e+06,4.688685095226595178e+06,3.360102297215144616e+06
-2.707409667693926953e+06,4.688685133978154510e+06,3.360102297215144616e+06
-2.707409575609378982e+06,4.688685172970922664e+06,3.360102297215144616e+06
-2.707409483627228998e+06,4.688685212204634212e+06,3.360102297215144616e+06
-2.707409391748108435e+06,4.688685251679020002e+06,3.360102297215144616e+06
-2.707409299972645473e+06,4.688685291393809021e+06,3.360102297215144616e+06
-2.707409208301470615e+06,4.688685331348729320e+06,3.360102297215144616e+06
-2.707409116735211108e+06,4.688685371543507092e+06,3.360102297215144616e+06
-2.707409025274495129e+06,4.688685411977866665e+06,3.360102297215144616e+06
-2.707408933919949457e+06,4.688685452651531436e+06,3.360102297215144616e+06
-2.707408842672199942e+06,4.688685493564221077e+06,3.360102297215144616e+06
-2.707408751531872433e+06,4.688685534715657122e+06,3.360102297215144616e+06
-2.707408660499590915e+06,4.688685576105556451e+06,3.360102297215144616e+06
-2.707408569575980306e+06,4.688685617733635940e+06,3.360102297215144616e+06
-2.707408478761662729e+06,4.688685659599609673e+06,3.360102297215144616e+06
-2.707408388057261240e+06,4.688685701703190804e+06,3.360102297215144616e+06
-2.707408297463397495e+06,4.688685744044091552e+06,3.360102297215144616e+06
-2.707408206980692223e+06,4.688685786622020416e+06,3.360102297215144616e+06
-2.707408116609765682e+06,4.688685829436686821e+06,3.360102297215144616e+06
-2.707408026351237204e+06,4.688685872487796471e+06,3.360102297215144616e+06
-2.707407936205725651e+06,4.688685915775054134e+06,3.360102297215144616e+06
-2.707407846173848491e+06,4.688685959298164584e+06,3.360102297215144616e+06
-2.707407756256223191e+06,4.688686003056827933e+06,3.360102297215144616e+06
-2.707407666453465354e+06,4.688686047050744295e+06,3.360102297215144616e+06
-2.707407576766191516e+06,4.688686091279613785e+06,3.360102297215144616e+06
-2.707407487195015419e+06,4.688686135743131861e+06,3.360102297215144616e+06
-2.707407397740551271e+06,4.688686180440993980e+06,3.360102297215144616e+06
-2.707407308403412346e+06,4.688686225372893736e+06,3.360102297215144616e+06
-2.707407219184210990e+06,4.688686270538522862e+06,3.360102297215144616e+06
-2.707407130083558615e+06,4.688686315937573090e+06,3.360102297215144616e+06
-2.707407041102065705e+06,4.688686361569732428e+06,3.360102297215144616e+06
-2.707406952240342740e+06,4.688686407434687950e+06,3.360102297215144616e+06
-2.707406863498997875e+06,4.688686453532124870e+06,3.360102297215144616e+06
-2.707406774878640193e+06,4.688686499861728400e+06,3.360102297215144616e+06
-2.707406686379876453e+06,4.688686546423180960e+06,3.360102297215144616e+06
-2.707406598003313411e+06,4.688686593216162175e+06,3.360102297215144616e+06
-2.707406509749556892e+06,4.688686640240352601e+06,3.360102297215144616e+06
-2.707406421619211324e+06,4.688686687495429069e+06,3.360102297215144616e+06
-2.707406333612881601e+06,4.688686734981067479e+06,3.360102297215144616e+06
-2.707406245731170289e+06,4.688686782696943730e+06,3.360102297215144616e+06
-2.707406157974679954e+06,4.688686830642729998e+06,3.360102297215144616e+06
-2.707406070344012231e+06,4.688686878818097524e+06,3.360102297215144616e+06
-2.707405982839766890e+06,4.688686927222715691e+06,3.360102297215144616e+06
-2.707405895462544635e+06,4.688686975856253877e+06,3.360102297215144616e+06
-2.707405808212943841e+06,4.688687024718377739e+06,3.360102297215144616e+06
-2.707405721091562882e+06,4.688687073808753863e+06,3.360102297215144616e+06
-2.707405634098998271e+06,4.688687123127043247e+06,3.360102297215144616e+06
-2.707405547235846985e+06,4.688687172672910616e+06,3.360102297215144616e+06
-2.707405460502704140e+06,4.688687222446014173e+06,3.360102297215144616e+06
-2.707405373900163453e+06,4.688687272446013987e+06,3.360102297215144616e+06
-2.707405287428819574e+06,4.688687322672567330e+06,3.360102297215144616e+06
-2.707405201089264359e+06,4.688687373125329614e+06,3.360102297215144616e+06
-2.707405114882090129e+06,4.688687423803955317e+06,3.360102297215144616e+06
-2.707405028807887342e+06,4.688687474708097056e+06,3.360102297215144616e+06
-2.707404942867246456e+06,4.688687525837405585e+06,3.360102297215144616e+06
-2.707404857060755603e+06,4.688687577191530727e+06,3.360102297215144616e+06
-2.707404771389003843e+06,4.688687628770121373e+06,3.360102297215144616e+06
-2.707404685852577910e+06,4.688687680572821759e+06,3.360102297215144616e+06
-2.707404600452064071e+06,4.688687732599278912e+06,3.360102297215144616e+06
-2.707404515188047662e+06,4.688687784849135205e+06,3.360102297215144616e+06
-2.707404430061113089e+06,4.688687837322033010e+06,3.360102297215144616e+06
-2.707404345071843360e+06,4.688687890017612837e+06,3.360102297215144616e+06
-2.707404260220821947e+06,4.688687942935512401e+06,3.360102297215144616e+06
-2.707404175508629996e+06,4.688687996075370349e+06,3.360102297215144616e+06
-2.707404090935847722e+06,4.688688049436822534e+06,3.360102297215144616e+06
-2.707404006503055338e+06,4.688688103019502014e+06,3.360102297215144616e+06
-2.707403922210831195e+06,4.688688156823041849e+06,3.360102297215144616e+06
-2.707403838059752714e+06,4.688688210847074166e+06,3.360102297215144616e+06
-2.707403754050397314e+06,4.688688265091227368e+06,3.360102297215144616e+06
-2.707403670183340553e+06,4.688688319555130787e+06,3.360102297215144616e+06
-2.707403586459157057e+06,4.688688374238410965e+06,3.360102297215144616e+06
-2.707403502878420986e+06,4.688688429140693508e+06,3.360102297215144616e+06
-2.707403419441705104e+06,4.688688484261600301e+06,3.360102297215144616e+06
-2.707403336149580777e+06,4.688688539600755088e+06,3.360102297215144616e+06
-2.707403253002619836e+06,4.688688595157778822e+06,3.360102297215144616e+06
-2.707403170001391321e+06,4.688688650932289660e+06,3.360102297215144616e+06
-2.707403087146464270e+06,4.688688706923905760e+06,3.360102297215144616e+06
-2.707403004438406788e+06,4.688688763132243417e+06,3.360102297215144616e+06
-2.707402921877785586e+06,4.688688819556917995e+06,3.360102297215144616e+06
-2.707402839465166908e+06,4.688688876197541133e+06,3.360102297215144616e+06
-2.707402757201115135e+06,4.688688933053726330e+06,3.360102297215144616e+06
-2.707402675086194184e+06,4.688688990125083365e+06,3.360102297215144616e+06
-2.707402593120967038e+06,4.688689047411220148e+06,3.360102297215144616e+06
-2.707402511305995286e+06,4.688689104911745526e+06,3.360102297215144616e+06
-2.707402429641839582e+06,4.688689162626264617e+06,3.360102297215144616e+06
-2.707402348129060119e+06,4.688689220554381609e+06,3.360102297215144616e+06
-2.707402266768215224e+06,4.688689278695700690e+06,3.360102297215144616e+06
-2.707402185559862759e+06,4.688689337049821392e+06,3.360102297215144616e+06
-2.707402104504558723e+06,4.688689395616345108e+06,3.360102297215144616e+06
-2.707402023602859117e+06,4.688689454394870438e+06,3.360102297215144616e+06
-2.707401942855318543e+06,4.688689513384994119e+06,3.360102297215144616e+06
-2.707401862262490671e+06,4.688689572586311959e+06,3.360102297215144616e+06
-2.707401781824926846e+06,4.688689631998418830e+06,3.360102297215144616e+06
-2.707401701543179341e+06,4.688689691620905884e+06,3.360102297215144616e+06
-2.707401621417798102e+06,4.688689751453366131e+06,3.360102297215144616e+06
-2.707401541449332144e+06,4.688689811495388858e+06,3.360102297215144616e+06
-2.707401461638330016e+06,4.688689871746562421e+06,3.360102297215144616e+06
-2.707401381985338405e+06,4.688689932206473313e+06,3.360102297215144616e+06
-2.707401302490903065e+06,4.688689992874708958e+06,3.360102297215144616e+06
-2.707401223155568819e+06,4.688690053750851192e+06,3.360102297215144616e+06
-2.707401143979880027e+06,4.688690114834484644e+06,3.360102297215144616e+06
-2.707401064964378718e+06,4.688690176125190221e+06,3.360102297215144616e+06
-2.707400986109606456e+06,4.688690237622547895e+06,3.360102297215144616e+06
-2.707400907416104339e+06,4.688690299326134846e+06,3.360102297215144616e+06
-2.707400828884411603e+06,4.688690361235530116e+06,3.360102297215144616e+06
